TransactionID,TransactionDate,CustomerID,ProductCategory,Quantity,UnitPrice,PaymentMethod,City,TotalAmount
TXN116331,2024-10-28,CUST9085,Electronics,2,64.57,Cash,Kolkata,129.14
TXN116332,2024-04-08,CUST2190,Electronics,3,6277.89,Debit Card,Hyderabad,18833.67
TXN116333,2024-10-10,CUST3533,Sports,3,643.57,Cash,Chennai,1930.71
TXN116334,2024-02-10,CUST4926,Clothing,6,3609.0,UPI,Mumbai,21654.0
TXN116335,2024-02-06,CUST6390,Clothing,1,3360.53,UPI,Ahmedabad,3360.53
TXN116336,2024-11-29,CUST3272,Grocery,6,1475.82,Debit Card,Delhi,8854.92
TXN116337,2024-07-19,CUST7276,Electronics,3,7735.94,Net Banking,Ahmedabad,23207.82
TXN116338,2024-06-11,CUST4061,Electronics,7,4841.76,Net Banking,Ahmedabad,33892.32
TXN116339,2024-09-05,CUST1107,Sports,2,6513.7,Debit Card,Kolkata,13027.4
TXN116340,2024-01-20,CUST7204,Electronics,6,3984.24,Net Banking,Mumbai,23905.44
TXN116341,2024-02-25,CUST7757,Electronics,6,5790.81,Debit Card,Kolkata,34744.86
TXN116342,2024-02-19,CUST7524,Electronics,7,7759.14,Cash,Kolkata,54313.98
TXN116343,2024-04-22,CUST2188,Grocery,7,2806.79,Debit Card,Chennai,19647.53
TXN116344,2024-05-07,CUST5881,Home & Kitchen,7,4048.98,Cash,Hyderabad,28342.86
TXN116345,2024-12-20,CUST8049,Home & Kitchen,1,4130.86,Credit Card,Pune,4130.86
TXN116346,2024-06-18,CUST1401,Grocery,3,7936.2,Cash,Bengaluru,23808.6
TXN116347,2024-12-30,CUST2682,Sports,3,1887.8,Debit Card,Hyderabad,5663.4
TXN116348,2024-10-03,CUST1331,Beauty,5,5412.2,Cash,Bengaluru,27061.0
TXN116349,2024-05-27,CUST2471,Sports,1,1131.69,Debit Card,Hyderabad,1131.69
TXN116350,2024-11-09,CUST4454,Beauty,5,7418.78,Debit Card,Mumbai,37093.9
TXN116351,2024-04-13,CUST1684,Sports,5,4735.34,Credit Card,Delhi,23676.7
TXN116352,2024-03-15,CUST9711,Electronics,5,6879.51,Debit Card,Delhi,34397.55
TXN116353,2024-11-03,CUST7269,Electronics,4,7165.08,Debit Card,Hyderabad,28660.32
TXN116354,2024-06-22,CUST6666,Sports,5,4470.17,Debit Card,Hyderabad,22350.85
TXN116355,2024-06-06,CUST7814,Home & Kitchen,6,5465.6,Cash,Delhi,32793.6
TXN116356,2024-03-05,CUST1510,Grocery,2,5598.8,Cash,Bengaluru,11197.6
TXN116357,2024-09-26,CUST7427,Clothing,6,3700.03,Cash,Ahmedabad,22200.18
TXN116358,2024-05-22,CUST1012,Home & Kitchen,6,3495.66,Net Banking,Pune,20973.96
TXN116359,2024-03-05,CUST2093,Sports,3,1513.92,Debit Card,Mumbai,4541.76
TXN116360,2024-04-15,CUST8928,Electronics,4,3089.8,Credit Card,Mumbai,12359.2
TXN116361,2024-07-27,CUST2771,Grocery,5,7926.33,Net Banking,Delhi,39631.65
TXN116362,2024-05-29,CUST4273,Home & Kitchen,3,2180.8,Debit Card,Ahmedabad,6542.4
TXN116363,2024-05-22,CUST7117,Sports,1,6106.65,Cash,Chennai,6106.65
TXN116364,2024-01-22,CUST6080,Sports,1,503.0,Credit Card,Delhi,503.0
TXN116365,2024-12-05,CUST4862,Clothing,3,3755.73,Net Banking,Pune,11267.19
TXN116366,2024-08-07,CUST7605,Electronics,2,495.53,Net Banking,Hyderabad,991.06
TXN116367,2024-12-07,CUST5680,Sports,3,3822.13,Debit Card,Ahmedabad,11466.39
TXN116368,2024-07-19,CUST4077,Beauty,3,249.59,Cash,Ahmedabad,748.77
TXN116369,2024-02-17,CUST9858,Sports,4,4917.96,Cash,Bengaluru,19671.84
TXN116370,2024-05-20,CUST6844,Sports,1,4704.48,Debit Card,Hyderabad,4704.48
TXN116371,2024-08-29,CUST4592,Sports,1,6388.81,Debit Card,Kolkata,6388.81
TXN116372,2024-08-16,CUST3314,Clothing,5,4678.79,Credit Card,Hyderabad,23393.95
TXN116373,2024-03-11,CUST9662,Clothing,6,7410.21,Debit Card,Bengaluru,44461.26
TXN116374,2024-09-17,CUST6057,Clothing,3,6271.34,Cash,Kolkata,18814.02
TXN116375,2024-06-20,CUST8748,Beauty,3,1087.27,Credit Card,Hyderabad,3261.81
TXN116376,2024-08-29,CUST4850,Home & Kitchen,2,2145.82,Cash,Mumbai,4291.64
TXN116377,2024-11-13,CUST5494,Sports,7,239.06,Debit Card,Hyderabad,1673.42
TXN116378,2024-05-26,CUST2594,Clothing,7,3107.49,Cash,Chennai,21752.43
TXN116379,2024-05-28,CUST4188,Clothing,1,4091.0,Credit Card,Bengaluru,4091.0
TXN116380,2024-04-23,CUST7985,Grocery,2,7569.19,UPI,Ahmedabad,15138.38
TXN116381,2024-04-15,CUST7270,Sports,4,4192.47,Debit Card,Ahmedabad,16769.88
TXN116382,2024-02-01,CUST5031,Grocery,5,6254.79,Net Banking,Mumbai,31273.95
TXN116383,2024-07-04,CUST2535,Home & Kitchen,2,2166.15,Credit Card,Bengaluru,4332.3
TXN116384,2024-07-24,CUST4596,Beauty,1,1250.67,UPI,Delhi,1250.67
TXN116385,2024-04-13,CUST2202,Sports,4,6492.36,Cash,Hyderabad,25969.44
TXN116386,2024-05-26,CUST3179,Home & Kitchen,3,2001.98,Credit Card,Mumbai,6005.94
TXN116387,2024-09-25,CUST9419,Sports,4,6974.54,Credit Card,Hyderabad,27898.16
TXN116388,2024-09-10,CUST3141,Clothing,6,1383.7,Debit Card,Hyderabad,8302.2
TXN116389,2024-04-06,CUST3911,Beauty,2,6817.14,Credit Card,Mumbai,13634.28
TXN116390,2024-01-07,CUST3051,Sports,1,6189.6,Net Banking,Ahmedabad,6189.6
TXN116391,2024-09-13,CUST6402,Sports,2,4901.43,Debit Card,Ahmedabad,9802.86
TXN116392,2024-06-14,CUST3392,Electronics,3,6806.26,Net Banking,Hyderabad,20418.78
TXN116393,2024-01-27,CUST9864,Electronics,7,2665.76,Net Banking,Bengaluru,18660.32
TXN116394,2024-07-24,CUST6640,Beauty,3,1353.29,Credit Card,Pune,4059.87
TXN116395,2024-03-03,CUST6345,Grocery,1,1281.61,Credit Card,Delhi,1281.61
TXN116396,2024-12-12,CUST8361,Clothing,6,2184.76,Credit Card,Ahmedabad,13108.56
TXN116397,2024-08-30,CUST5132,Grocery,5,3586.43,UPI,Hyderabad,17932.15
TXN116398,2024-10-30,CUST1159,Electronics,4,7011.9,UPI,Mumbai,28047.6
TXN116399,2024-12-11,CUST3395,Electronics,4,743.6,Credit Card,Mumbai,2974.4
TXN116400,2024-12-16,CUST9470,Sports,3,7324.48,Cash,Hyderabad,21973.44
TXN116401,2024-03-05,CUST6481,Home & Kitchen,2,7406.19,Net Banking,Mumbai,14812.38
TXN116402,2024-01-24,CUST7824,Sports,7,5826.07,Debit Card,Hyderabad,40782.49
TXN116403,2024-04-14,CUST3211,Clothing,2,7205.26,Credit Card,Delhi,14410.52
TXN116404,2024-05-15,CUST7281,Clothing,6,6166.79,Net Banking,Hyderabad,37000.74
TXN116405,2024-05-25,CUST6648,Grocery,5,4240.56,Net Banking,Kolkata,21202.8
TXN116406,2024-08-16,CUST8905,Grocery,2,4817.98,Credit Card,Bengaluru,9635.96
TXN116407,2024-05-11,CUST4124,Home & Kitchen,4,5036.95,UPI,Mumbai,20147.8
TXN116408,2024-01-17,CUST4275,Beauty,7,1041.34,Credit Card,Kolkata,7289.38
TXN116409,2024-11-05,CUST2956,Beauty,2,1568.64,Net Banking,Hyderabad,3137.28
TXN116410,2024-04-15,CUST9014,Beauty,7,4201.25,Debit Card,Ahmedabad,29408.75
TXN116411,2024-11-19,CUST2423,Sports,5,948.37,UPI,Mumbai,4741.85
TXN116412,2024-08-27,CUST6730,Electronics,4,7720.88,Credit Card,Delhi,30883.52
TXN116413,2024-06-11,CUST3514,Sports,7,4071.8,Debit Card,Ahmedabad,28502.6
TXN116414,2024-03-13,CUST7267,Beauty,2,3059.29,Credit Card,Chennai,6118.58
TXN116415,2024-08-26,CUST5574,Beauty,4,1285.59,Debit Card,Ahmedabad,5142.36
TXN116416,2024-02-08,CUST4734,Home & Kitchen,3,3349.78,Debit Card,Pune,10049.34
TXN116417,2024-12-09,CUST2102,Grocery,3,2440.34,Debit Card,Ahmedabad,7321.02
TXN116418,2024-07-25,CUST5056,Sports,6,730.78,Debit Card,Kolkata,4384.68
TXN116419,2024-12-04,CUST6103,Home & Kitchen,3,7737.03,Credit Card,Ahmedabad,23211.09
TXN116420,2024-01-03,CUST2315,Home & Kitchen,2,2141.88,Debit Card,Chennai,4283.76
TXN116421,2024-02-29,CUST1137,Electronics,5,5533.05,UPI,Hyderabad,27665.25
TXN116422,2024-01-13,CUST9016,Sports,4,757.84,Net Banking,Chennai,3031.36
TXN116423,2024-01-04,CUST3130,Clothing,7,7307.96,UPI,Kolkata,51155.72
TXN116424,2024-05-20,CUST6901,Sports,1,4738.29,Cash,Ahmedabad,4738.29
TXN116425,2024-01-01,CUST6969,Electronics,3,5265.27,Credit Card,Delhi,15795.81
TXN116426,2024-03-28,CUST1678,Grocery,3,6260.82,Credit Card,Ahmedabad,18782.46
TXN116427,2024-12-05,CUST1016,Beauty,1,4859.15,Credit Card,Mumbai,4859.15
TXN116428,2024-06-07,CUST7848,Sports,7,595.13,Debit Card,Kolkata,4165.91
TXN116429,2024-10-10,CUST9989,Electronics,7,3453.77,Debit Card,Delhi,24176.39
TXN116430,2024-05-25,CUST6634,Clothing,1,2118.38,Debit Card,Kolkata,2118.38
TXN116431,2024-06-24,CUST9814,Home & Kitchen,7,3909.13,Credit Card,Mumbai,27363.91
TXN116432,2024-05-04,CUST3110,Sports,2,3252.47,Debit Card,Kolkata,6504.94
TXN116433,2024-04-06,CUST8101,Sports,7,6617.47,UPI,Mumbai,46322.29
TXN116434,2024-06-08,CUST5002,Clothing,4,1998.97,Net Banking,Ahmedabad,7995.88
TXN116435,2024-10-06,CUST5402,Grocery,7,1634.37,UPI,Bengaluru,11440.59
TXN116436,2024-02-09,CUST4150,Sports,3,7665.95,Net Banking,Hyderabad,22997.85
TXN116437,2024-09-15,CUST8786,Beauty,5,7597.65,Net Banking,Mumbai,37988.25
TXN116438,2024-07-01,CUST1542,Electronics,2,7947.92,Credit Card,Mumbai,15895.84
TXN116439,2024-12-25,CUST4752,Electronics,2,4559.99,Debit Card,Hyderabad,9119.98
TXN116440,2024-02-26,CUST1633,Home & Kitchen,7,931.76,Cash,Bengaluru,6522.32
TXN116441,2024-06-10,CUST6850,Beauty,5,7044.94,Debit Card,Kolkata,35224.7
TXN116442,2024-09-14,CUST9338,Electronics,5,1186.57,Credit Card,Mumbai,5932.85
TXN116443,2024-11-12,CUST1534,Beauty,6,1270.09,UPI,Mumbai,7620.54
TXN116444,2024-05-06,CUST8346,Sports,5,1571.38,Credit Card,Kolkata,7856.9
TXN116445,2024-07-15,CUST5627,Clothing,7,5237.75,UPI,Delhi,36664.25
TXN116446,2024-04-21,CUST4059,Clothing,7,884.38,Debit Card,Hyderabad,6190.66
TXN116447,2024-08-26,CUST9142,Electronics,1,6232.9,Net Banking,Ahmedabad,6232.9
TXN116448,2024-07-25,CUST3842,Beauty,3,494.27,Cash,Delhi,1482.81
TXN116449,2024-07-26,CUST6637,Clothing,6,910.26,Credit Card,Bengaluru,5461.56
TXN116450,2024-07-01,CUST4781,Clothing,7,3492.86,UPI,Delhi,24450.02
TXN116451,2024-07-22,CUST8948,Home & Kitchen,1,3052.0,Net Banking,Delhi,3052.0
TXN116452,2024-02-01,CUST5457,Beauty,6,7917.97,Debit Card,Chennai,47507.82
TXN116453,2024-09-30,CUST4853,Beauty,3,7735.91,Cash,Hyderabad,23207.73
TXN116454,2024-04-18,CUST8769,Grocery,6,1541.76,Credit Card,Mumbai,9250.56
TXN116455,2024-11-29,CUST1525,Grocery,1,7574.92,Debit Card,Mumbai,7574.92
TXN116456,2024-11-19,CUST3823,Beauty,4,5547.33,Net Banking,Hyderabad,22189.32
TXN116457,2024-11-25,CUST8738,Clothing,7,3288.48,UPI,Pune,23019.36
TXN116458,2024-05-31,CUST9159,Home & Kitchen,3,5924.86,Cash,Ahmedabad,17774.58
TXN116459,2024-06-27,CUST2115,Home & Kitchen,2,7204.12,Cash,Mumbai,14408.24
TXN116460,2024-06-19,CUST9166,Electronics,3,1465.73,Cash,Ahmedabad,4397.19
TXN116461,2024-06-29,CUST6693,Home & Kitchen,3,1591.99,Credit Card,Mumbai,4775.97
TXN116462,2024-01-25,CUST6865,Sports,3,3287.5,Debit Card,Ahmedabad,9862.5
TXN116463,2024-11-20,CUST7097,Clothing,4,1378.62,UPI,Mumbai,5514.48
TXN116464,2024-09-25,CUST6438,Home & Kitchen,7,2902.37,Credit Card,Hyderabad,20316.59
TXN116465,2024-07-06,CUST7836,Electronics,1,5176.16,Cash,Chennai,5176.16
TXN116466,2024-11-25,CUST4433,Home & Kitchen,7,6508.16,Net Banking,Kolkata,45557.12
TXN116467,2024-07-20,CUST4540,Beauty,2,2436.42,Cash,Pune,4872.84
TXN116468,2024-08-05,CUST4862,Home & Kitchen,1,2275.39,UPI,Delhi,2275.39
TXN116469,2024-04-10,CUST5931,Clothing,6,6244.55,Cash,Bengaluru,37467.3
TXN116470,2024-04-28,CUST3119,Sports,6,3066.78,Cash,Chennai,18400.68
TXN116471,2024-10-23,CUST4302,Grocery,6,6553.25,Cash,Kolkata,39319.5
TXN116472,2024-06-01,CUST4949,Sports,1,7947.24,Debit Card,Chennai,7947.24
TXN116473,2024-10-11,CUST1863,Sports,5,7837.96,Net Banking,Ahmedabad,39189.8
TXN116474,2024-07-22,CUST3288,Home & Kitchen,4,5311.62,Credit Card,Chennai,21246.48
TXN116475,2024-07-25,CUST4363,Sports,5,3020.45,UPI,Pune,15102.25
TXN116476,2024-04-13,CUST4211,Clothing,7,551.95,Cash,Hyderabad,3863.65
TXN116477,2024-03-19,CUST8158,Sports,6,5912.18,Cash,Kolkata,35473.08
TXN116478,2024-12-29,CUST8266,Beauty,4,7824.4,UPI,Ahmedabad,31297.6
TXN116479,2024-11-06,CUST4408,Grocery,1,571.84,Cash,Kolkata,571.84
TXN116480,2024-11-06,CUST5017,Electronics,6,79.16,Cash,Pune,474.96
TXN116481,2024-09-01,CUST2594,Home & Kitchen,1,6659.26,UPI,Delhi,6659.26
TXN116482,2024-01-31,CUST3939,Clothing,4,845.0,Net Banking,Pune,3380.0
TXN116483,2024-01-22,CUST3062,Home & Kitchen,1,680.54,Net Banking,Ahmedabad,680.54
TXN116484,2024-07-05,CUST1772,Sports,1,7285.38,Cash,Bengaluru,7285.38
TXN116485,2024-09-14,CUST8611,Electronics,2,664.1,Credit Card,Hyderabad,1328.2
TXN116486,2024-09-26,CUST2390,Beauty,7,938.72,Cash,Hyderabad,6571.04
TXN116487,2024-12-06,CUST3854,Electronics,5,4569.5,Net Banking,Mumbai,22847.5
TXN116488,2024-03-20,CUST2580,Clothing,5,6061.81,Net Banking,Hyderabad,30309.05
TXN116489,2024-08-19,CUST2468,Beauty,5,3214.59,UPI,Hyderabad,16072.95
TXN116490,2024-04-05,CUST1351,Electronics,3,3382.1,Credit Card,Hyderabad,10146.3
TXN116491,2024-07-17,CUST4079,Home & Kitchen,2,5072.03,UPI,Ahmedabad,10144.06
TXN116492,2024-08-26,CUST4217,Beauty,6,4058.24,Net Banking,Mumbai,24349.44
TXN116493,2024-12-04,CUST7390,Clothing,6,178.47,UPI,Ahmedabad,1070.82
TXN116494,2024-01-11,CUST4753,Clothing,6,935.26,Net Banking,Mumbai,5611.56
TXN116495,2024-04-25,CUST5519,Home & Kitchen,5,4665.35,Net Banking,Kolkata,23326.75
TXN116496,2024-07-11,CUST5126,Electronics,7,6355.49,UPI,Delhi,44488.43
TXN116497,2024-10-16,CUST8741,Clothing,5,6111.93,Debit Card,Chennai,30559.65
TXN116498,2024-03-31,CUST1192,Clothing,7,5928.25,Debit Card,Kolkata,41497.75
TXN116499,2024-08-17,CUST7685,Grocery,2,6177.04,Debit Card,Mumbai,12354.08
TXN116500,2024-12-03,CUST6569,Clothing,7,384.21,Cash,Hyderabad,2689.47
TXN116501,2024-04-29,CUST9362,Electronics,1,7163.96,Net Banking,Kolkata,7163.96
TXN116502,2024-12-03,CUST8843,Electronics,5,7117.59,Net Banking,Delhi,35587.95
TXN116503,2024-09-01,CUST7481,Grocery,6,4269.43,Net Banking,Delhi,25616.58
TXN116504,2024-03-05,CUST2392,Sports,1,2011.3,Debit Card,Ahmedabad,2011.3
TXN116505,2024-09-04,CUST1438,Sports,5,4749.66,UPI,Kolkata,23748.3
TXN116506,2024-05-05,CUST5962,Electronics,4,4476.35,Credit Card,Delhi,17905.4
TXN116507,2024-11-12,CUST3890,Beauty,3,1806.97,Credit Card,Ahmedabad,5420.91
TXN116508,2024-10-05,CUST7925,Clothing,5,4836.95,Debit Card,Mumbai,24184.75
TXN116509,2024-09-14,CUST2128,Beauty,4,6384.43,Cash,Mumbai,25537.72
TXN116510,2024-01-20,CUST5481,Home & Kitchen,2,6454.67,Net Banking,Mumbai,12909.34
TXN116511,2024-07-10,CUST4056,Sports,4,505.79,Credit Card,Kolkata,2023.16
TXN116512,2024-10-19,CUST2834,Clothing,2,1601.39,UPI,Ahmedabad,3202.78
TXN116513,2024-01-21,CUST7341,Grocery,5,5355.74,Cash,Mumbai,26778.7
TXN116514,2024-11-29,CUST6579,Beauty,2,6882.86,Net Banking,Kolkata,13765.72
TXN116515,2024-11-27,CUST6204,Clothing,4,4184.1,UPI,Kolkata,16736.4
TXN116516,2024-03-17,CUST9388,Grocery,7,5668.98,Credit Card,Mumbai,39682.86
TXN116517,2024-03-09,CUST1663,Sports,3,197.94,Debit Card,Mumbai,593.82
TXN116518,2024-02-14,CUST8207,Clothing,1,4879.11,Debit Card,Bengaluru,4879.11
TXN116519,2024-05-26,CUST7808,Sports,1,7696.42,Debit Card,Kolkata,7696.42
TXN116520,2024-02-03,CUST6288,Home & Kitchen,3,5298.29,UPI,Pune,15894.87
TXN116521,2024-10-05,CUST9038,Clothing,6,7380.54,Debit Card,Hyderabad,44283.24
TXN116522,2024-01-30,CUST8169,Beauty,1,4541.1,Credit Card,Ahmedabad,4541.1
TXN116523,2024-03-09,CUST6907,Home & Kitchen,5,6751.73,Debit Card,Chennai,33758.65
TXN116524,2024-03-25,CUST3004,Beauty,6,1019.57,Net Banking,Hyderabad,6117.42
TXN116525,2024-04-22,CUST4861,Clothing,5,1014.4,Credit Card,Pune,5072.0
TXN116526,2024-05-29,CUST2539,Beauty,4,987.83,Net Banking,Mumbai,3951.32
TXN116527,2024-06-28,CUST5071,Electronics,4,3926.13,UPI,Kolkata,15704.52
TXN116528,2024-08-15,CUST4514,Home & Kitchen,6,2662.2,Debit Card,Mumbai,15973.2
TXN116529,2024-01-27,CUST1461,Home & Kitchen,6,5761.91,Net Banking,Delhi,34571.46
TXN116530,2024-01-14,CUST1048,Grocery,6,7223.9,Credit Card,Hyderabad,43343.4
TXN116531,2024-07-07,CUST3290,Grocery,6,4966.42,Debit Card,Chennai,29798.52
TXN116532,2024-09-10,CUST9283,Clothing,2,1729.29,Credit Card,Delhi,3458.58
TXN116533,2024-06-28,CUST5607,Home & Kitchen,7,7449.09,Credit Card,Ahmedabad,52143.63
TXN116534,2024-12-29,CUST6148,Clothing,6,4237.02,Credit Card,Pune,25422.12
TXN116535,2024-07-26,CUST6783,Electronics,7,5767.97,Credit Card,Delhi,40375.79
TXN116536,2024-10-12,CUST2993,Electronics,6,7127.33,UPI,Mumbai,42763.98
TXN116537,2024-08-25,CUST3573,Home & Kitchen,4,7918.96,Net Banking,Chennai,31675.84
TXN116538,2024-05-26,CUST4028,Home & Kitchen,5,4063.33,Net Banking,Pune,20316.65
TXN116539,2024-10-13,CUST8687,Clothing,7,6470.26,Net Banking,Pune,45291.82
TXN116540,2024-05-05,CUST2985,Grocery,4,4547.93,Debit Card,Bengaluru,18191.72
TXN116541,2024-04-11,CUST8135,Beauty,1,3907.04,Debit Card,Hyderabad,3907.04
TXN116542,2024-08-04,CUST1016,Beauty,2,4315.57,Net Banking,Ahmedabad,8631.14
TXN116543,2024-12-29,CUST8452,Sports,2,3889.67,Cash,Pune,7779.34
TXN116544,2024-01-08,CUST4054,Home & Kitchen,5,3385.59,Credit Card,Hyderabad,16927.95
TXN116545,2024-02-02,CUST6519,Grocery,6,5798.05,Net Banking,Ahmedabad,34788.3
TXN116546,2024-10-15,CUST3722,Grocery,4,2019.92,UPI,Mumbai,8079.68
TXN116547,2024-04-10,CUST1111,Grocery,1,4942.56,Net Banking,Delhi,4942.56
TXN116548,2024-10-24,CUST8105,Sports,4,5712.29,Credit Card,Delhi,22849.16
TXN116549,2024-03-14,CUST9900,Beauty,6,7139.96,Credit Card,Hyderabad,42839.76
TXN116550,2024-07-20,CUST3585,Clothing,6,2675.06,Debit Card,Ahmedabad,16050.36
TXN116551,2024-05-17,CUST8788,Grocery,3,6888.97,Net Banking,Mumbai,20666.91
TXN116552,2024-03-19,CUST4771,Grocery,4,7563.97,Net Banking,Ahmedabad,30255.88
TXN116553,2024-09-11,CUST3585,Beauty,5,5199.97,Debit Card,Ahmedabad,25999.85
TXN116554,2024-02-28,CUST2513,Beauty,4,6178.32,Cash,Chennai,24713.28
TXN116555,2024-09-14,CUST7498,Grocery,2,3263.48,Cash,Pune,6526.96
TXN116556,2024-11-12,CUST3610,Grocery,1,7618.52,UPI,Mumbai,7618.52
TXN116557,2024-02-20,CUST7205,Sports,7,5376.77,Credit Card,Ahmedabad,37637.39
TXN116558,2024-05-08,CUST2181,Clothing,5,2501.95,Credit Card,Bengaluru,12509.75
TXN116559,2024-11-03,CUST6300,Electronics,3,3251.96,Net Banking,Bengaluru,9755.88
TXN116560,2024-04-24,CUST7462,Clothing,1,4953.51,Debit Card,Bengaluru,4953.51
TXN116561,2024-10-07,CUST9266,Electronics,1,1896.06,UPI,Bengaluru,1896.06
TXN116562,2024-09-13,CUST3507,Sports,7,6038.7,Cash,Delhi,42270.9
TXN116563,2024-07-08,CUST7973,Electronics,2,1820.79,Debit Card,Chennai,3641.58
TXN116564,2024-08-28,CUST3904,Beauty,2,4746.56,Credit Card,Mumbai,9493.12
TXN116565,2024-11-07,CUST2932,Clothing,2,5585.14,Net Banking,Delhi,11170.28
TXN116566,2024-03-07,CUST3892,Grocery,5,6882.19,UPI,Hyderabad,34410.95
TXN116567,2024-02-05,CUST8810,Home & Kitchen,4,5879.19,UPI,Bengaluru,23516.76
TXN116568,2024-07-26,CUST5781,Clothing,1,6396.64,UPI,Pune,6396.64
TXN116569,2024-10-09,CUST8748,Beauty,4,7306.07,Credit Card,Delhi,29224.28
TXN116570,2024-01-26,CUST3948,Sports,4,4794.24,UPI,Delhi,19176.96
TXN116571,2024-08-30,CUST6623,Clothing,2,6774.85,UPI,Delhi,13549.7
TXN116572,2024-03-31,CUST7928,Beauty,4,1878.02,UPI,Bengaluru,7512.08
TXN116573,2024-12-29,CUST8665,Home & Kitchen,1,6523.42,UPI,Pune,6523.42
TXN116574,2024-07-14,CUST5271,Sports,1,1796.84,Cash,Pune,1796.84
TXN116575,2024-07-28,CUST6870,Electronics,6,7478.99,Cash,Ahmedabad,44873.94
TXN116576,2024-08-15,CUST4935,Home & Kitchen,3,2659.89,Credit Card,Bengaluru,7979.67
TXN116577,2024-04-04,CUST7796,Sports,5,1399.55,UPI,Bengaluru,6997.75
TXN116578,2024-06-13,CUST3270,Clothing,4,1210.91,Net Banking,Chennai,4843.64
TXN116579,2024-02-12,CUST6234,Clothing,5,1522.56,Cash,Delhi,7612.8
TXN116580,2024-03-03,CUST7650,Beauty,5,3596.9,UPI,Ahmedabad,17984.5
TXN116581,2024-06-03,CUST4859,Home & Kitchen,5,4191.53,UPI,Pune,20957.65
TXN116582,2024-09-28,CUST7105,Grocery,7,7312.87,Cash,Chennai,51190.09
TXN116583,2024-12-07,CUST9194,Beauty,6,3066.69,UPI,Kolkata,18400.14
TXN116584,2024-02-08,CUST1449,Electronics,5,1763.33,Debit Card,Delhi,8816.65
TXN116585,2024-01-25,CUST6120,Clothing,6,5958.25,UPI,Mumbai,35749.5
TXN116586,2024-08-01,CUST3273,Clothing,1,1103.2,Net Banking,Delhi,1103.2
TXN116587,2024-10-03,CUST2033,Grocery,7,7141.5,Net Banking,Hyderabad,49990.5
TXN116588,2024-02-16,CUST1564,Clothing,4,3292.92,UPI,Delhi,13171.68
TXN116589,2024-02-05,CUST9302,Beauty,6,4922.32,Cash,Delhi,29533.92
TXN116590,2024-01-28,CUST8692,Clothing,3,1513.89,UPI,Ahmedabad,4541.67
TXN116591,2024-07-05,CUST8358,Grocery,5,1189.87,Net Banking,Chennai,5949.35
TXN116592,2024-08-24,CUST3966,Clothing,7,6396.75,Credit Card,Delhi,44777.25
TXN116593,2024-07-18,CUST2111,Electronics,3,3454.73,UPI,Ahmedabad,10364.19
TXN116594,2024-11-13,CUST2186,Clothing,1,7894.34,UPI,Bengaluru,7894.34
TXN116595,2024-09-15,CUST7087,Home & Kitchen,1,4208.65,Debit Card,Mumbai,4208.65
TXN116596,2024-07-12,CUST1526,Electronics,2,6769.85,Net Banking,Bengaluru,13539.7
TXN116597,2024-03-21,CUST6804,Electronics,5,7840.31,Credit Card,Pune,39201.55
TXN116598,2024-05-16,CUST4630,Clothing,2,2270.77,Cash,Delhi,4541.54
TXN116599,2024-01-27,CUST5693,Home & Kitchen,7,6413.03,UPI,Kolkata,44891.21
TXN116600,2024-03-29,CUST3428,Electronics,3,205.39,UPI,Chennai,616.17
TXN116601,2024-03-12,CUST8181,Sports,4,5447.64,Net Banking,Hyderabad,21790.56
TXN116602,2024-08-30,CUST2462,Clothing,2,5969.25,Cash,Kolkata,11938.5
TXN116603,2024-09-10,CUST6592,Clothing,1,3834.59,UPI,Delhi,3834.59
TXN116604,2024-12-26,CUST7351,Beauty,5,1321.98,UPI,Kolkata,6609.9
TXN116605,2024-05-09,CUST3211,Grocery,3,4945.26,UPI,Delhi,14835.78
TXN116606,2024-11-21,CUST2329,Beauty,6,7183.3,Debit Card,Delhi,43099.8
TXN116607,2024-08-12,CUST7011,Electronics,7,7452.61,UPI,Delhi,52168.27
TXN116608,2024-07-23,CUST6362,Electronics,7,5976.44,Credit Card,Delhi,41835.08
TXN116609,2024-11-01,CUST7045,Beauty,1,2131.79,Credit Card,Pune,2131.79
TXN116610,2024-02-24,CUST2132,Home & Kitchen,6,6966.51,Credit Card,Bengaluru,41799.06
TXN116611,2024-03-19,CUST6825,Grocery,7,7113.92,UPI,Chennai,49797.44
TXN116612,2024-01-07,CUST2889,Grocery,4,2956.92,Cash,Chennai,11827.68
TXN116613,2024-08-27,CUST2007,Clothing,5,1488.36,UPI,Kolkata,7441.8
TXN116614,2024-05-26,CUST5259,Beauty,4,7001.04,Net Banking,Mumbai,28004.16
TXN116615,2024-12-01,CUST9828,Clothing,7,7084.23,Net Banking,Chennai,49589.61
TXN116616,2024-05-26,CUST2948,Sports,4,834.22,Credit Card,Mumbai,3336.88
TXN116617,2024-10-21,CUST7371,Clothing,7,7736.86,Net Banking,Mumbai,54158.02
TXN116618,2024-09-24,CUST1036,Sports,5,4278.65,UPI,Mumbai,21393.25
TXN116619,2024-10-13,CUST3984,Clothing,5,7950.03,Cash,Hyderabad,39750.15
TXN116620,2024-01-27,CUST2441,Clothing,6,3576.72,Debit Card,Hyderabad,21460.32
TXN116621,2024-07-31,CUST5486,Beauty,4,4280.27,Cash,Pune,17121.08
TXN116622,2024-01-27,CUST8721,Beauty,3,2150.68,UPI,Pune,6452.04
